"key","message","comment","context"
"This value is the packed gross mass, that is, the total gross mass of all packaged products plus the gross mass of their packagings (as defined in its logistical form).","Este valor es la masa bruta embalada, es decir, el peso bruto de todos los productos embalados más el peso bruto de sus embalajes (definidos en su ficha logística).",,
"Time before expiry (in days)","Tiempo antes del vencimiento (días)",,
"Title","Título",,
"Title of dimension name (0)","Título de la dimensión (0)",,
"Title of dimension name (1)","Título de la dimensión (1)",,
"Title of dimension name (2)","Título de la dimensión (2)",,
"Title of dimension name (3)","Título de la dimensión (3)",,
"To","A",,
"To Date","Hasta la fecha",,
"To address","A la dirección",,
"To pick","A tomar",,
"To rack","Al estante",,
"To stock location","Ubicación de destino",,
"To store","A depositar",,
"Today","Hoy",,
"Today Arrivals","Recepciones del día",,
"Tolerance on WAP changes (%)","Tolerancia en el cambio de PMP (%)",,
"Too many iterations while trying to generate stock move line with tracking numbers.","Demasiadas iteraciones al intentar generar líneas de movimiento de stock con números de serie.",,
"Tools","Herramientas",,
"Total","Total",,
"Total W.T.","Total sin impuesto",,
"Total gross mass","Masa bruta total",,
"Total net mass","Masa neta total",,
"Total volume (m³)","Volumen total (m³)",,
"Tracking","Trazabilidad",,
"Tracking Nbr","N° de serie",,
"Tracking Nbr.","N° de serie",,
"Tracking Nbr. Config.","Config. N° de serie",,
"Tracking Number","Número de serie",,
"Tracking Number Configuration","Configuración de N° de serie",,
"Tracking Number Configuration profile","Perfil de configuración de N° de serie",,
"Tracking Number Configuration profiles","Perfiles de configuración de N° de serie",,
"Tracking Number Search","Búsqueda de números de serie",,
"Tracking Numbers","N° de serie",,
"Tracking no.","N° de serie",,
"Tracking number","Número de serie",,
"Tracking number barcode type","Tipo de código de barras para el número de serie",,
"Tracking number configuration","Configuración de N° de serie",,
"Tracking number configuration profile","Perfil de configuración de N° de serie",,
"Tracking number search","Búsqueda de números de serie",,
"Tracking number's children","Hijos del número de serie",,
"Tracking number's direct parents","Padres directos del número de serie",,
"Tracking number's origin parents","Origen del número de serie",,
"Tracking number's parents","Padres del número de serie",,
"Tracking number's types","Tipos de número de serie",,
"TrackingNumber","N° de serie",,
"Trading Name","Razón comercial",,
"Trading name","Razón comercial",,
"Transaction leading to property transfer","Transacciones que implican transferencia de propiedad",,
"Transfers under inward processing","Transferencias bajo perfeccionamiento activo",,
"Transition location (cart)","Ubicación de transición (carrito)",,
"Transport by air","Transporte aéreo",,
"Transport by inland waterway","Transporte fluvial",,
"Transport by rail","Transporte ferroviario",,
"Transport by road","Transporte por carretera",,
"Transport by sea","Transporte marítimo",,
"Type","Tipo",,
"Type Status","Tipo de estado",,
"Type select","Selección de tipo",,
"Unavailable","No disponible",,
"Unit","Unidad",,
"Unit of mass","Unidad de masa",,
"Unit price","Precio unitario",,
"Unit weight in kg","Peso unitario en kg",,
"Unknown account selection","Selección de cuenta desconocida",,
"Unknown object, can not get service","Objeto desconocido, no se puede obtener el servicio.",,
"Unloading in port of import","Descarga del medio de transporte principal a la llegada",,
"Unloading of truck in port of export","Descarga del camión en el puerto de exportación",,
"Upcoming arrivals","Recepciones próximas",,
"Upcoming customer deliveries","Entregas próximas",,
"Upcoming supplier arrivals","Recepciones de proveedor próximas",,
"Update average price","Actualizar el PMP",,
"Update locker for product with id %s to %s","Actualizar el estante para el producto con id %s a %s",,
"Update stock location from product","Actualizar la ubicación de stock desde el producto",,
"Use Case","Uso",,
"Use signature for certificate of conformity","Usar firma para el certificado de conformidad",,
"Use tracking number seq as serial number","Usar la secuencia del número de serie como número de serie del código de barras",,
"Used for MRP","Utilizado para MRP",,
"Used in DEB/DES","Sujeto a DEB/DES",,
"User","Usuario",,
"User to alert","Usuario a alertar",,
"Validate","Validar",,
"Validated","Validado",,
"Validated By","Validado por",,
"Validated On","Validado el",,
"Validated for invoicing","Validado para facturación",,
"Validation Date","Fecha de validación",,
"Valued","Valorizado",,
"View Direction","Ver itinerario",,
"Virtual","Virtual",,
"Virtual outsourcing stock location","Ubicación virtual de subcontratación",,
"Virtual stock locations information","Información de stocks virtuales",,
"Volume in m³","Volumen en m³",,
"WAP","PMP",,
"WAP history","Historial del PMP",,
"WAP of the stock location","Valor PMP de la ubicación de stock",,
"WAP value","Valor PMP",,
"Wap correction","Corrección del PMP",,
"Warranty","Garantía",,
"Warranty expiration date","Fecha de fin de garantía",,
"Warranty length (in months)","Duración de la garantía (meses)",,
"Waste default stock location","Ubicación de desechos predeterminada",,
"When enabled, if during a stock move the actual quantity is greater than the planned quantity, a complementary stock move will be automatically generated so that the delivered quantity equals the planned quantity.","Cuando está activado, si durante un movimiento de stock la cantidad real es superior a la cantidad prevista, se generará automáticamente un movimiento de stock complementario para que la cantidad entregada sea igual a la cantidad prevista.",,
"When enabled, it becomes possible to generate barcodes for stock locations.","Al activar esta configuración, es posible generar códigos de barras para las ubicaciones de stock.",,
"When enabled, it becomes possible to generate barcodes for tracking numbers.","Al activar esta configuración, es posible generar códigos de barras para los números de serie.",,
"When enabled, it is possible to manage stock locations at the stock move line level, not just globally on the stock move. Note that on a stock move line, only sub-locations of the parent location selected in the stock move header can be selected.","Si esta configuración está activada, es posible gestionar las ubicaciones de stock al nivel de las líneas de movimiento de stock, y no solo globalmente en el movimiento. En una línea de movimiento de stock solo se pueden seleccionar sub-ubicaciones de la ubicación padre seleccionada en el encabezado del movimiento.",,
"When enabled, picking order printings include additional detailed information.","Si esta configuración está activada, las impresiones de órdenes de preparación incluyen información adicional detallada.",,
"When enabled, this activates automatic backorder management on delivery notes by checking the Manage backorder checkbox on each delivery note. When realizing a stock move, if the order has not been fully delivered, you will have the option to automatically generate a backorder stock move with the undelivered products.","Cuando esta casilla está activada, se activa la gestión automática de pedidos pendientes en las entregas, marcando la casilla Gestionar pedidos pendientes en cada entrega. Al realizar un movimiento de stock, si el pedido no se ha entregado completamente, tendrá la opción de generar automáticamente un movimiento de stock de tipo pedido pendiente con los productos no entregados.",,
"When enabled, this configuration makes it mandatory to fill in the Conformity field on stock move lines of receipt orders, requiring a conformity check before a product enters stock. This applies to products with the Control on receipt checkbox ticked in the stock tab of their product record.","Esta configuración, si está activada, hace obligatorio completar el campo Conforme en las líneas de movimientos de stock de las recepciones, requiriendo un control de conformidad antes de que un producto entre en stock. Aplica a productos con la casilla Control en la recepción marcada en la pestaña de stock de su ficha.",,
"When enabled, this configuration requires filling in the Supplier shipment date and Supplier shipment reference when realizing a supplier receipt.","Esta configuración, si está activada, requiere completar la Fecha de expedición del proveedor y la Referencia de expedición del proveedor al realizar una recepción de proveedor.",,
"When enabled, this option adds two menu entries (Availability request in Sales and Customer shipments to prepare in Stock / Deliveries) as well as 2 checkboxes on stock moves (Availability request and Picking order printed). Sales representatives can indicate to preparers which orders need to be prepared for shipment. Once the order is prepared, sales representatives will be informed.","Esta opción, si está activada, agrega dos entradas de menú (Solicitud de puesta a disposición en Ventas y Expediciones de cliente a preparar en Stock/Entregas) así como 2 casillas en los movimientos de stock (Solicitud de disponibilidad y Orden de preparación editada). Los comerciales pueden indicar a los preparadores qué pedidos deben prepararse para expedición. Una vez preparado el pedido, los comerciales podrán ver la información.",,
"When enabled, you can specify at each stock location level the barcode type that will be generated for that location. When disabled, the default barcode type will be the one defined in the adjacent field Stock location barcode type.","Si esta opción está activada, puede especificar en cada nivel de ubicación de stock el tipo de código de barras que se generará. Si está desactivada, el tipo de código de barras predeterminado será el definido en el campo adyacente Tipo de código de barras para la ubicación de stock.",,
"When enabled, you can specify at the tracking number configuration level the barcode type that will be generated for tracking numbers linked to this configuration. When disabled, the default barcode type will be the one defined in the adjacent field Tracking number barcode type.","Si esta opción está activada, puede especificar en la configuración de N° de serie el tipo de código de barras que se generará. Si está desactivada, el tipo de código de barras predeterminado será el definido en el campo adyacente Tipo de código de barras para el número de serie.",,
"Without details by stock location","Sin detalle por ubicación de stock",,
"Wording","Denominación",,
"Workshop","Taller",,
"Workshop default stock location","Taller predeterminado",,
"Yes","Sí",,
"You can only split line in draft or planned stock move.","Solo puede dividir una línea en un movimiento de stock en borrador o planificado.",,
"You can only split line in incoming or outgoing stock move.","Solo puede dividir una línea en un movimiento de stock de entrada o salida.",,
"You can select here the default certificate of conformity print template for the company.","Aquí puede seleccionar la plantilla de impresión de certificados de conformidad predeterminada para la empresa.",,
"You can select here the default inventory print template for the company.","Aquí puede seleccionar la plantilla de impresión de inventarios predeterminada para la empresa.",,
"You can select here the default picking order print template for the company.","Aquí puede seleccionar la plantilla de impresión de órdenes de preparación predeterminada para la empresa.",,
"You can select here the default stock location print template for the company.","Aquí puede seleccionar la plantilla de impresión de ubicaciones de stock predeterminada para la empresa.",,
"You cannot choose external stock locations for both fields","No puede elegir ubicaciones externas para ambos campos.",,
"You must configure a Stock module for the company %s","Configure el módulo de stock para la empresa %s",,
"You must configure a customer virtual stock location for the company %s","Configure una ubicación virtual de cliente para la empresa %s",,
"You must configure a default pickup stock location for the company %s","Configure una ubicación para la expedición para la empresa %s",,
"You must configure a default receipt stock location for the company %s","Configure una ubicación para la recepción para la empresa %s",,
"You must configure a default virtual outsource stock location for the company %s","Configure una ubicación virtual de subcontratación predeterminada para la empresa %s",,
"You must configure a supplier virtual stock location for the company %s","Configure una ubicación virtual de proveedor para la empresa %s",,
"You must configure an inventory virtual stock location for the company %s","Configure una ubicación virtual de inventario para la empresa %s",,
"You must select a stock location","Seleccione una ubicación de stock",,
"You will modify the volume and therefore the unit weight of your tracking number. This will not have an impact on any stock location lines linked to it. This could generate inconsistencies.","Va a modificar el volumen y por lo tanto el peso unitario de su número de serie. Esto no tendrá impacto en las líneas de ubicación de stock vinculadas. Podría generar inconsistencias.",,
"Your merge doesn't respect this/these condition(s) : %s","Su fusión no respeta la(s) siguiente(s) condición(es): %s",,
"import.name","Importar",,
"import.verb","Importar",,
"stockMove.realDate","Fecha del movimiento",,
"value:Manual correction","Corrección manual",,
"value:Stock","Stock",,
