"key","message","comment","context"
"Please, select an employment contract template","Seleccione una plantilla de contrato de trabajo",,
"Please, select an expense","Seleccione un gasto",,
"Position","Cargo",,
"Position / Salary","Cargo / Salario",,
"Presence","Presencia",,
"Present","Presente",,
"Previously hired","Contratado anteriormente",,
"Print","Imprimir",,
"Print contract","Imprimir contrato",,
"Print report and files","Imprimir informes y archivos",,
"Printings","Impresiones",,
"Probation period","Período de prueba",,
"Probation period duration","Duración del período de prueba",,
"Probation periods","Períodos de prueba",,
"ProbationPeriod.maximumDuration","Duración máxima",,
"ProbationPeriod.minimumDuration","Duración mínima",,
"Product Activities","Actividades",,
"Product Activity","Actividad",,
"Product dates","Fechas de producto",,
"Product expense filters","Filtros de productos de gastos",,
"Product sheet","Ficha de producto",,
"Product specific attributes","Atributos específicos del producto",,
"Product typology","Tipología de producto",,
"Products.items","Artículos",,
"Profit-sharing beneficiary","Beneficiario de participación en ganancias",,
"Project","Proyecto",,
"Project Dashboard","Panel del proyecto",,
"Project Plannings","Planificaciones del proyecto",,
"Project and project task must be chosen together.","El proyecto y la tarea del proyecto deben elegirse juntos.",,
"Project config.","Config. del proyecto",,
"Project configurations","Configuraciones del proyecto",,
"Project planning time","Tiempos planificados del proyecto",,
"Project planning time lines","Líneas de tiempos planificados del proyecto",,
"Project planning time on the duration","Tiempos planificados del proyecto en la duración",,
"Project planning time on the old sprint's dates are existing, do you want to move those to the new period ?","Existen líneas de planificación en las fechas del sprint anterior. ¿Desea moverlas al nuevo período?",,
"Project planning time on the sprint dates are existing, do you want to update these with the new budgeted time?","Existen líneas de tiempo planificado en las fechas del sprint. ¿Desea actualizarlas con el nuevo tiempo presupuestado?",,
"Project planning time unit not matching with time units in base configuration.","La unidad de tiempo de la planificación del proyecto no coincide con las unidades de tiempo de la configuración base.",,
"Project task","Tarea del proyecto",,
"ProjectPlanningTime.Activity","Actividad",,
"Proof file digitally signed","Archivo de justificación firmado digitalmente",,
"Prorate with employee hire date","Prorratear con la fecha de contratación del empleado",,
"Public Holiday Planning","Planning de días festivos",,
"Public holidays","Días festivos",,
"Public holidays planning","Planning de días festivos",,
"Qty must be lower than %d.","La cantidad debe ser menor que %d.",,
"Qualification","Calificación",,
"Qualification Level","Nivel de calificación",,
"Qualification levels","Niveles de calificación",,
"QualificationLevel.code","Código",,
"QualificationLevel.name","Nombre",,
"Qualifications","Calificaciones",,
"Quantities","Cantidades",,
"Quantity","Cantidad",,
"Quantity to stock","Cantidad a almacenar",,
"Rate","Tasa",,
"Realize","Realizar",,
"Realized","Realizado",,
"Reason","Motivo",,
"Recovery leave reason","Motivo de permiso de recuperación",,
"Recruitment","Reclutamiento",,
"Ref.","Ref.",,
"Referential date for seniority","Fecha de referencia para el cálculo de antigüedad",,
"Refresh","Actualizar",,
"Refusal Date","Fecha de rechazo",,
"Refuse","Rechazar",,
"Refused","Rechazado",,
"Refused By","Rechazado por",,
"Refused Expense Template","Plantilla de gasto rechazado",,
"Refused Extra Hours Template","Plantilla de horas extras rechazadas",,
"Refused Leave Request Template","Plantilla de solicitud de permiso rechazada",,
"Refused Timesheet Template","Plantilla de registro de horas rechazado",,
"Register payment","Registrar pago",,
"Registration certificate","Certificado de registro",,
"Registration code","Código de registro",,
"Reimbursed","Reembolsado",,
"RejectionReason.name","Nombre",,
"Relationship","Relación",,
"Remaining","Restante",,
"Remaining amount","Monto restante",,
"Reminder","Recordatorio",,
"Remove lines","Eliminar líneas",,
"Reopen period","Reabrir período",,
"Report","Informe",,
"Reportings","Informes",,
"Reports","Informes",,
"Request date","Fecha de solicitud",,
"Requested","Solicitado",,
"Requested amount","Monto solicitado",,
"Requested lunch vouchers on the period","Vales de comida solicitados en el período",,
"Restaurant","Restaurante",,
"Resume","Reanudar",,
"Return to draft status","Volver al estado borrador",,
"Round trip","Ida y vuelta",,
"SILAE","SILAE",,
"SMIC value","Valor del SMIC",,
"Sage","Sage",,
"Salary change","Cambio de salario",,
"Sale","Venta",,
"Sales","Ventas",,
"Saturday","Sábado",,
"Schedules","Planificadores",,
"See timesheet lines","Ver líneas del registro de horas",,
"Select Expense","Seleccionar gasto",,
"Select Leave Request","Seleccionar solicitud de permiso",,
"Select Timesheet","Seleccionar registro de horas",,
"Select employee","Seleccionar empleado",,
"Select extra hours","Seleccionar horas extras",,
"Select period","Seleccionar período",,
"Select the expense you want to edit","Seleccione el gasto a editar",,
"Select the extra hours you want to edit","Seleccione las horas extras a editar",,
"Select the leave request you want to edit","Seleccione la solicitud de permiso a editar",,
"Select the tax account that will be used for expense report accounting.","Seleccione la cuenta de impuesto que se usará para la contabilización de gastos.",,
"Select the timesheet you want to edit","Seleccione el registro de horas a editar",,
"Selection of the product that will be used on timesheet lines by default.","Selección del producto que se usará en las líneas del registro de horas por defecto.",,
"Selection on display planned time","Selección en tiempo planificado mostrado",,
"Send","Enviar",,
"Send Email","Enviar correo",,
"Send Expenses","Enviar gastos",,
"Send reminder","Enviar recordatorio",,
"Seniority date","Fecha de antigüedad",,
"Seniority leave Management","Gestión de permisos por antigüedad",,
"Seniority leave management batch","Proceso masivo de permisos por antigüedad",,
"Seniority leave management page","Gestión de permisos por antigüedad",,
"Sent Date","Fecha de envío",,
"Sent Expense Template","Plantilla de gasto enviado",,
"Sent Leave Request Template","Plantilla de solicitud de permiso enviada",,
"Sequence","Secuencia",,
"Set employees to be reminded","Cargar empleados a recordar",,
"Settings","Configuración",,
"Sex","Sexo",,
"Show editor","Mostrar editor",,
"Show expenses annual report","Mostrar informe anual de gastos",,
"Show expenses to be validated by my subordinates","Ver gastos a validar por mis subordinados",,
"Show extra hours to be validated by my subordinates","Ver horas extras a validar por mis subordinados",,
"Show leave request","Mostrar solicitudes de permiso",,
"Show leaves to be validated by my subordinates","Ver permisos a validar por mis subordinados",,
"Show planning","Mostrar planificación",,
"Show related moves","Mostrar asientos relacionados",,
"Show timesheets to be validated by my subordinates","Ver registros de horas a validar por mis subordinados",,
"Signature date","Fecha de firma",,
"Silae","Silae",,
"Single","Soltero/a",,
"Site","Sitio",,
"SmicValue.menu","Valor del SMIC",,
"SmicValue.name","Valor del SMIC",,
"Social Charges","Cargas sociales",,
"Social security number","Número de seguridad social",,
"Some lines do not have a justification file. Do you want to proceed ?","Algunas líneas no tienen archivo de justificación. ¿Desea continuar?",,
"Spent time","Tiempo empleado",,
"Sprints","Sprints",,
"Standard","Estándar",,
"Standard export do not take into account the elements from employee bonus and others","La exportación estándar no tiene en cuenta los elementos de bonos de empleados y otros",,
"Start","Iniciar",,
"Start Date","Fecha de inicio",,
"Start On","Comienza el",,
"Start Time","Hora de inicio",,
"Start date","Fecha de inicio",,
"Start date time","Fecha/hora de inicio",,
"Start time","Hora de inicio",,
"Start&Stop","Cronómetro",,
"Start&Stop Timer","Cronómetro",,
"Starting city","Ciudad de origen",,
"Status","Estado",,
"Status Timer","Estado del cronómetro",,
"Step by step","Paso a paso",,
"Stock quantity status","Estado de cantidad en stock",,
"Stop","Detener",,
"Sunday","Domingo",,
"TEL","TEL",,
"TEL 2","TEL 2",,
"TSTimer","Cronómetro registro de horas",,
"TSTimer.Pause","Pausa",,
"TSTimer.Start","Iniciado",,
"TSTimer.Stop","Detenido",,
"Taken","Tomado",,
"Task","Tarea",,
"Tasks","Tareas",,
"Tasks per sprint","Tareas por sprint",,
"TeamTask","Tarea",,
"Template","Plantilla",,
"The activity is not allowed in the current project.","La actividad no está permitida en el proyecto actual.",,
"The bank order linked to this expense has already been carried out/rejected, and thus can't be canceled","La orden bancaria vinculada a este gasto ya fue ejecutada/rechazada y por lo tanto no puede cancelarse",,
"The date must be in the timesheet period.","La fecha debe estar incluida en el período del registro de horas.",,
"The date of timesheet line %d can't be empty","La fecha de la línea %d del registro de horas no puede estar vacía",,
"The distance between %s and %s.","La distancia entre %s y %s.",,
"The employee %s has multiple %s leave lines","El empleado %s tiene múltiples líneas de permiso para el motivo %s",,
"The employee %s has no %s leave line","El empleado %s no tiene línea de permiso para el motivo %s",,
"The employee %s has no birth date","El empleado %s no tiene fecha de nacimiento registrada",,
"The employee %s has no seniority date","El empleado %s no tiene fecha de antigüedad registrada",,
"The expense limit has been exceeded for the period %s to %s","El límite de gasto se ha superado para el período de %s a %s",,
"The expense line amount exceeds the authorized limit of ${expenseProduct?.amountLimit}. Please correct the amount or request the intervention of an HR manager.","El monto de la línea de gasto supera el límite autorizado de ${expenseProduct?.amountLimit}. Corrija el monto o solicite la intervención de un responsable de RRHH.",,
"The expense line amount exceeds the authorized limit of %s. Please correct the amount or request the intervention of an HR manager.","El monto de la línea de gasto supera el límite autorizado de %s. Corrija el monto o solicite la intervención de un responsable de RRHH.",,
"The field Activity is filled automatically from the field ""Default Activity Product"" from the employee form, on the timesheets panel. You can still modify for each task though","El campo Actividad se completa automáticamente desde el campo ""Producto de actividad predeterminado"" del formulario del empleado, en el panel de registros de horas. Sin embargo, puede modificarlo para cada tarea.",,
"The file is not a PDF nor an image. Please keep the original document.","El archivo no es un PDF ni una imagen. Conserve el documento original.",,
"The given product is not an activity, please choose a correct activity.","El producto indicado no es una actividad, elija una actividad correcta.",,
"The hire date of the employee will be taken into account when computing days to add","La fecha de contratación del empleado se tendrá en cuenta al calcular los días a agregar",,
"The kilometric allowance rate corresponding to the kilometric allow param %s and the company %s is missing","Falta la tarifa de asignación kilométrica correspondiente al parámetro %s y a la empresa %s",,
"The new expense is not in draft.","El nuevo gasto no está en estado borrador.",,
"The start date cannot be more recent than the end date.","La fecha de inicio no puede ser más reciente que la fecha de fin.",,
"The total tax has been set to zero since the expense type blocks taxes.","El impuesto total se ha establecido en cero ya que el tipo de gasto bloquea los impuestos.",,
"There is already a payroll preparation for the employee %s, the company %s and the period %s","Ya existe una preparación de nómina para el empleado %s, la empresa %s y el período %s",,
"There is already a project planning time in these dates.","Ya existe un tiempo de planificación de proyecto en estas fechas.",,
"There is an error in a formula","Hay un error en una fórmula",,
"There is no civil year for society %s which includes date %s","No hay año civil configurado para la empresa %s que incluya la fecha %s",,
"There is no fiscal year for society %s which includes date %s","No hay año fiscal configurado para la empresa %s que incluya la fecha %s",,
"There is no leave line for the employee %s and the reason %s.","No hay línea de permiso creada para el empleado %s para el motivo %s.",,
"There is no matching condition for the allowance %s","No hay condición coincidente para la asignación %s",,
"There is no payroll for society %s which includes date %s","No hay año de nómina configurado para la empresa %s que incluya la fecha %s",,
"There is no year for society %s which includes date %s","No hay año configurado para la empresa %s que incluya la fecha %s",,
"There is no year selected for the allowance.","No se ha seleccionado ningún año para la asignación.",,
"This allows creating schedulers for monthly leave incrementation.","Esto permite crear planificadores para el incremento mensual de permisos.",,
"This configuration allows defining a daily hour limit for timesheets. Leave at 0 if you do not want to define a limit.","Esta configuración permite definir un límite de horas diarias para los registros de horas. Deje en 0 si no desea definir un límite.",,
"This configuration allows to fill expense lines before creating any expense. This process is similar to the mobile application one.","Esta configuración permite completar líneas de gasto antes de crear cualquier gasto. Este proceso es similar al de la aplicación móvil.",,
"This configuration enables the ability to select an activity on timesheet lines. Activities are service-type products with the Activity checkbox checked. An employee can then select an activity when entering time, which can be taken into account when re-invoicing time spent to a client and/or in project costs as time spent.","Esta configuración habilita la posibilidad de seleccionar una actividad en las líneas del registro de horas. Las actividades son productos de tipo servicio con la casilla Actividad marcada. Un empleado puede seleccionar una actividad al ingresar tiempo, que puede tenerse en cuenta al refacturar el tiempo empleado a un cliente y/o en los costos del proyecto como tiempo empleado.",,
"This configuration enables the management of DPAE (pre-employment declaration).","Esta configuración habilita la gestión de la DPAE (declaración previa al empleo).",,
"This contact is referenced from employee %s - %s","Este contacto está referenciado en el empleado %s - %s",,
"This date is invalid. It must be included in the timesheet's period.","Esta fecha no es válida. Debe estar incluida en el período del registro de horas.",,
"This expense cannot be created because no project has been filled in and it has been noted as to be billed.","Este gasto no puede crearse porque no se ha completado ningún proyecto y se ha marcado como a facturar.",,
"This expense line is related to an expense which is not in draft.","Esta línea de gasto está relacionada con un gasto que no está en estado borrador.",,
"This formula allows customizing the subject of the event that will be created. For example the formula project.fullName + ' - ' + projectTask.fullName which will display the project name and the task name on which time is planned as the event title.","Esta fórmula permite personalizar el asunto del evento que se creará. Por ejemplo, la fórmula project.fullName + ' - ' + projectTask.fullName que mostrará el nombre del proyecto y el nombre de la tarea en la que se planifica el tiempo como título del evento.",,
"This is a kilometric expense line. Distance must be greater than 0.","Esta es una línea de gasto kilométrico. La distancia debe ser mayor que 0.",,
"This is the email template that will be sent to employees when a reminder about their timesheets is sent to them.","Esta es la plantilla de correo que se enviará a los empleados cuando se les envíe un recordatorio sobre sus registros de horas.",,
"This option allows an employee to use leave days in advance that are not yet in their leave balance, resulting in a negative leave day balance.","Esta opción permite a un empleado usar días de permiso por adelantado que aún no están en su saldo de permisos, resultando en un saldo negativo de días de permiso.",,
"This option allows choosing whether timesheets will be invoiced based on the activity used on timesheet lines, or based on the default activity defined on the employee form. On the employee form, this activity can be defined in the Timesheets tab, in the Product for time spent field.","Esta opción permite elegir si los registros de horas se facturarán según la actividad utilizada en las líneas del registro de horas, o según la actividad predeterminada definida en el formulario del empleado. En el formulario del empleado, esta actividad se puede definir en la pestaña Registros de horas, en el campo Producto para tiempo empleado.",,
"This option allows numbering timesheet lines.","Esta opción permite numerar las líneas del registro de horas.",,
"This option consolidates timesheet lines by activity on invoices, meaning it merges multiple timesheet lines with the same activity into a single invoice line.","Esta opción consolida las líneas del registro de horas por actividad en las facturas, es decir, fusiona múltiples líneas del registro de horas con la misma actividad en una sola línea de factura.",,
"This option enables a graphical editor on timesheets that allows entering time directly on a planning view.","Esta opción habilita un editor gráfico en los registros de horas que permite ingresar tiempo directamente en una vista de planificación.",,
"This option provides the ability to use a built-in timer on timesheets to track exactly the time spent on an activity.","Esta opción ofrece la posibilidad de usar un cronómetro integrado en los registros de horas para rastrear exactamente el tiempo empleado en una actividad.",,
"This planned time value already exists.","Este valor de tiempo planificado ya existe.",,
"Thursday","Jueves",,
"Time %","Tiempo %",,
"Time Sheet","Registro de horas",,
"Time follow up","Seguimiento de tiempo",,
"Time logging preference","Preferencia de registro de tiempo",,
"Time of hire","Hora de contratación",,
"Time unit","Unidad de tiempo",,
"Time values that users will be able to enter in planification.","Valores de tiempo que los usuarios podrán ingresar en la planificación.",,
"Time%","% del tiempo",,
"Timer","Cronómetro",,
"Timer is already ongoing, stop it before starting a new one.","El cronómetro ya está en marcha, deténgalo antes de iniciar uno nuevo.",,
"Timer start date time","Fecha/hora de inicio del cronómetro",,
"Timer successfully updated.","Cronómetro actualizado correctamente.",,
"Timesheet","Registro de horas",,
"Timesheet Line","Línea de registro de horas",,
"Timesheet Line Form","Formulario de línea de registro de horas",,
"Timesheet Lines","Líneas de registro de horas",,
"Timesheet Notification Mail","Correo de notificación de registro de horas",,
"Timesheet Templates","Plantillas de registros de horas",,
"Timesheet converted period total.","Total del período convertido del registro de horas.",,
"Timesheet default end date format","Formato de fecha de fin predeterminado del registro de horas",,
"Timesheet editor","Editor de registros de horas",,
"Timesheet filters","Filtros de registros de horas",,
"Timesheet line list is empty, please add a timesheet line list","La lista de líneas del registro de horas está vacía, agregue líneas al registro de horas",,
"Timesheet line successfully updated.","Línea del registro de horas actualizada correctamente.",,
"Timesheet lines","Líneas del registro de horas",,
"Timesheet reminder","Recordatorio del registro de horas",,
"Timesheet reminder line","Línea de recordatorio del registro de horas",,
"Timesheet reminder lines","Líneas de recordatorio del registro de horas",,
"Timesheet reminder template","Plantilla de recordatorio del registro de horas",,
"Timesheet reminders","Recordatorios del registro de horas",,
"Timesheet report","Informe de registros de horas",,
"Timesheet successfully updated.","Registro de horas actualizado correctamente.",,
"Timesheet.fromDate","Fecha de inicio",,
"Timesheet.task","Tarea",,
"Timesheet.timesheetOf","Registro de horas de",,
"Timesheet.toDate","Fecha de fin",,
"Timesheet.totalDuration","Duración total",,
"TimesheetLine.duration","Duración (horas)",,
"TimesheetLine.product","Actividad",,
"TimesheetLine.project","Proyecto",,
"TimesheetLine.timeSpent","Tiempo empleado",,
"TimesheetReport","Informe de registros de horas",,
"Timesheets","Registros de horas",,
"Timesheets to Validate","Registros de horas a validar",,
"Timesheets to be Validated by your subordinates","Registros de horas a validar por mis subordinados",,
"To","A",,
"To (included)","Hasta (incluido)",,
"To Date","Hasta",,
"To be reset yearly","Reiniciar anualmente",,
"To calculate","A calcular",,
"To date","hasta",,
"To date can't be empty","La fecha de fin no puede estar vacía",,
"To generation date","Fecha de fin de generación",,
"To invoice","A facturar",,
"Too many requests","Demasiadas solicitudes",,
"Tools","Herramientas",,
"Total","Total",,
"Total (h)","Total (h)",,
"Total A.T.I","Total con impuesto",,
"Total A.T.I.","Total con impuesto",,
"Total Days in the period","Total de días en el período",,
"Total Hours per Day","Total de horas por día",,
"Total Minutes per Day","Total de minutos por día",,
"Total Tax","Total de impuesto",,
"Total W.T.","Total sin impuesto",,
"Total allocated time","Tiempo total asignado",,
"Total amount","Monto total",,
"Total amount with tax","Monto total con impuesto",,
"Total available days","Total de días disponibles",,
"Total duration","Duración total",,
"Total estimated time","Duración total estimada",,
"Total leave days","Total de días de permiso",,
"Total lunch vouchers","Total de vales de comida",,
"Total on period (hours)","Total en el período (horas)",,
"Total planned hours","Total de horas planificadas",,
"Total planned time","Duración total planificada",,
"Total real hours","Total de horas reales",,
"Total required hours","Total de horas requeridas",,
"Total spent time","Tiempo total empleado",,
"Total tax","Total de impuesto",,
"Total to pay","Total a pagar",,
"Total to refund","Total a reembolsar",,
"TotalToRefund","Total a reembolsar",,
"Totals on period","Totales en el período",,
"Tracking number","Número de seguimiento",,
"Training","Capacitación",,
"Trial period duration","Duración del período de prueba",,
"Tuesday","Martes",,
"Type","Tipo",,
"Unavailable to users","No disponible para los colaboradores",,
"Unique product for timesheet","Producto único para registros de horas",,
"Unit","Unidad",,
"Untaxed amount","Monto sin impuesto",,
"Update date","Fecha de actualización",,
"Update scheduler","Actualizar planificador",,
"Updated currency and current parent currency are incompatible.","La divisa actualizada y la divisa del gasto actual son incompatibles.",,
"Updated currency and new parent currency are incompatible.","La divisa actualizada y la divisa del nuevo gasto son incompatibles.",,
"Updated duration","Duración actualizada",,
"Usable on expense","Utilizable en gastos",,
"Usable on timesheet","Utilizable en registros de horas",,
"Use employee's Activity","Usar la actividad del empleado",,
"Use line's Activity","Usar la actividad de la línea",,
"Use unique product for timesheet","Usar un solo producto para los registros de horas",,
"Use weekly planning coefficient","Usar el coeficiente del planning semanal",,
"Use weekly plannning coef.","Usar el coeficiente del planning",,
"Used amount","Monto utilizado",,
"User","Usuario",,
"User creation","Creación del usuario",,
"VILLE","CIUDAD",,
"VOIE","VÍA",,
"Vacation pay","Contador de permisos",,
"Valid","Válido",,
"Validate","Validar",,
"Validate the advance","Validar el anticipo",,
"Validated","Validado",,
"Validated Expense Template","Plantilla de gasto validado",,
"Validated Extra Hours Template","Plantilla de horas extras validadas",,
"Validated Leave Request Template","Plantilla de solicitud de permiso validada",,
"Validated Timesheet Template","Plantilla de registro de horas validado",,
"Validated Timesheet lines","Líneas de registro de horas validadas",,
"Validated by","Validado por",,
"Validation Date","Fecha de validación",,
"Validation needed configuration is not enabled.","La configuración 'Requiere validación' no está activada.",,
"Value","Valor",,
"Value by default on display planned time","Valor predeterminado en el tiempo planificado mostrado",,
"Vehicle","Vehículo",,
"Vehicle Make","Marca del vehículo",,
"Vehicle Model","Modelo del vehículo",,
"Vehicles","Vehículos",,
"Ventilate","Ventilar",,
"Ventilated","Ventilado",,
"Ventilated expense can not be deleted. %s can not be deleted.","Un gasto ventilado no puede eliminarse. %s no puede eliminarse.",,
"Waiting","En espera",,
"Waiting Timesheet lines","Líneas del registro de horas en espera",,
"Waiting for validation","En espera de validación",,
"Waiting validation","En espera de validación",,
"Warning: Project planning time already exists for this task but can't be changed automatically. Do you want to create new project planning lines?","Advertencia: Ya existen tiempos planificados para esta tarea pero no se pueden cambiar automáticamente. ¿Desea crear nuevas líneas de planificación?",,
"Wednesday","Miércoles",,
"Weekly Planning","Planificación semanal",,
"Weekly duration","Duración semanal",,
"Weekly planning","Planificación semanal",,
"Weekly work duration","Duración del trabajo semanal",,
"Weekly work hours","Horas de trabajo semanales",,
"When the checkbox is true, it enables to choose the project when filling timesheet lines VIA THE DYNAMIC EDITOR of the HR timesheet app.","Cuando esta opción está activada, permite elegir el proyecto al completar las líneas del registro de horas A TRAVÉS DEL EDITOR DINÁMICO de la aplicación de registros de horas de RRHH.",,
"When this configuration is enabled, an event will be associated with planned times, meaning that when time is planned for a user, an event linked to this planned time appears on their calendar.","Cuando esta configuración está activada, se asociará un evento a los tiempos planificados, es decir, cuando se planifica tiempo para un usuario, aparece un evento vinculado a ese tiempo planificado en su calendario.",,
"When this option is enabled, for kilometric expenses, the number of kilometers between the departure and arrival addresses is automatically calculated using a web service connecting to Google Maps or Open Street Map. These web services are configured in the Base application settings, in the Interface tab. Note that with Google Maps, API fees may apply after a certain number of requests.","Cuando esta opción está activada, para los gastos kilométricos, el número de kilómetros entre la dirección de salida y la dirección de llegada se calcula automáticamente mediante un servicio web que se conecta a Google Maps o a Open Street Map. Estos servicios web se configuran en la configuración de la aplicación Base, en la pestaña Interfaz. Tenga en cuenta que con Google Maps pueden aplicarse tarifas de API a partir de un cierto número de solicitudes.",,
"When this option is enabled, the project that was used during the last timer use is automatically reused when you start the timer again.","Cuando esta opción está activada, el proyecto que se usó durante el último uso del cronómetro se reutiliza automáticamente cuando se inicia el cronómetro de nuevo.",,
"When this option is not enabled, once the timer is stopped, the created timesheet line is read-only. If you enable this option, you can edit the line to modify it.","Cuando esta opción no está activada, una vez que el cronómetro se detiene, la línea del registro de horas creada es de solo lectura. Si activa esta opción, puede editar la línea para modificarla.",,
"When you create a kilometric expense line, an expense line will be created with the expense type you define here. Expense types are created and configured via the Configuration/Expense type menu in the Expenses module.","Cuando crea una línea de gasto kilométrico, se creará una línea de gasto con el tipo de gasto que defina aquí. Los tipos de gasto se crean y configuran mediante el menú Configuración/Tipo de gasto en el módulo de Gastos.",,
"Withdrawn cash","Retiro en efectivo",,
"Work fixed phone","Teléfono fijo de trabajo",,
"Work hours","Horas de trabajo",,
"Work mobile phone","Teléfono móvil de trabajo",,
"Work phones","Teléfonos de trabajo",,
"Working days' number","Número de días laborables",,
"Working time modification","Modificación del tiempo de trabajo",,
"Would you like to create a new planning time?","¿Desea crear un nuevo tiempo de planificación?",,
"Year","Año",,
"You are not able to take leave in advance for the reason '%s'.","No puede tomar permiso por adelantado por el motivo '%s'.",,
"You can configure here the variable used in formulas for calculating seniority leave or bonuses.","Aquí puede configurar la variable utilizada en las fórmulas para calcular permisos por antigüedad o bonos.",,
"You can define here the default value for planned times.","Aquí puede definir el valor predeterminado de los tiempos planificados.",,
"You can define here the employee share amount deducted from the nominal value of the lunch voucher.","Aquí puede definir el monto de la parte salarial deducido del valor nominal del vale de comida.",,
"You can define here the employer share amount covered by the company on the nominal value of the lunch voucher.","Aquí puede definir el monto de la parte patronal cubierta por la empresa sobre el valor nominal del vale de comida.",,
"You can indicate here the address of the occupational health service of the company. It will be automatically used on DPAE generated from an employee form, in the dedicated tab.","Aquí puede indicar la dirección del servicio de salud ocupacional de la empresa. Se usará automáticamente en las DPAE generadas desde un formulario de empleado, en la pestaña dedicada.",,
"You can indicate here the occupational health service of the company. It will be automatically used on DPAE generated from an employee form, in the dedicated tab.","Aquí puede indicar el servicio de salud ocupacional de la empresa. Se usará automáticamente en las DPAE generadas desde un formulario de empleado, en la pestaña dedicada.",,
"You can not cancel an already cancelled timesheet.","No puede cancelar un registro de horas ya cancelado.",,
"You can not update a line from an expense which is not in draft.","No puede actualizar una línea de un gasto que no está en estado borrador.",,
"You can only add a timer to a drafted or a waiting for validation timesheet.","Solo puede agregar un cronómetro a un registro de horas en borrador o en espera de validación.",,
"You can select here the lunch voucher supplier.","Aquí puede seleccionar el proveedor de vales de comida.",,
"You can't exceed the daily limit of %s hours on the %s.","No puede superar el límite diario de %s horas el %s.",,
"You exceeded the available/asked duration. Do you wish to proceed ?","Ha superado la duración disponible o solicitada. ¿Desea continuar?",,
"You have already been invited to the restaurant for the following dates:","Ya ha sido invitado al restaurante para las siguientes fechas:",,
"You have to choose at least one timesheet","Debe seleccionar al menos un registro de horas",,
"You must be a HR manager to have the permission to do this.","Debe ser responsable de RRHH para tener permiso de hacer esto.",,
"You must choose a template.","Debe elegir una plantilla.",,
"You must configure an account for expenses taxes (company : %s)","Configure una cuenta para los impuestos de gastos (empresa: %s)",,
"You must configure an expenses account (company : %s)","Configure una cuenta para los gastos (empresa: %s)",,
"You must configure an expenses journal(company : %s)","Configure un diario para los gastos (empresa: %s)",,
"You need lines to fill your export.","Necesita líneas para completar su exportación.",,
"You now have a negative number of leaves available for the reason %s","Ahora tiene un número negativo de permisos disponibles para el motivo %s",,
"You will have a negative number of leaves available.","Tendrá un número negativo de permisos disponibles.",,
"You will not have enough leaves available for this request.","No tendrá suficientes permisos disponibles para esta solicitud.",,
"amount","Monto",,
"com.axelor.apps.hr.service.batch.HrBatchService","com.axelor.apps.hr.service.batch.HrBatchService",,
"hr.department","Departamentos",,
"http://www.url.com","http://www.url.com",,
"login name","Nombre de usuario",,
"startOnSelect should be 1 for morning or 2 for afternoon.","startOnSelect debe ser 1 para mañana o 2 para tarde.",,
"user group","Grupo de usuario",,
"value:Employees Management","Gestión de empleados",,
"value:Expense Management","Gestión de gastos",,
"value:Extra hours","Horas extras",,
"value:Leave Management","Gestión de permisos",,
"value:Timesheet Management","Gestión de registros de horas",,
