"key","message","comment","context"
"Work center cannot be null for prod process line to generate. Please correct on prod process line configurator id : %s.","El centro de trabajo no puede ser nulo para la línea de proceso de producción a generar. Por favor corrija en el id del configurador de línea de proceso de producción: %s.",,
"Work center filters","Filtros de centro de trabajo",,
"Work center group","Grupo de centro de trabajo",,
"Work center group cannot be null for prod process line to generate. Please correct on prod process line configurator id : %s.","El grupo de centro de trabajo no puede ser nulo para la línea de proceso de producción a generar. Por favor corrija en el id del configurador de línea de proceso de producción: %s.",,
"Work center group planning","Planificación de grupo de centro de trabajo",,
"Work center groups","Grupos de centro de trabajo",,
"Work center is missing from prod process line %s-%s.","Falta el centro de trabajo en la línea de proceso de producción %s-%s.",,
"Work center type","Tipo de centro de trabajo",,
"Work centers","Centros de trabajo",,
"Work in progress","Trabajo en proceso",,
"Work in progress valuation","Valoración del trabajo en proceso",,
"WorkCenter","Centro de trabajo",,
"WorkInProgressValuation.title","Valoración del trabajo en proceso",,
"Workshop","Taller",,
"Workshops","Talleres",,
"Year","Año",,
"You can not merge manufacturing orders without unit.","No puede fusionar órdenes de fabricación sin unidad.",,
"You can't manage the consumed products on phases because this production process is related to several bills of material","No puede gestionar los productos consumidos en fases porque este proceso de producción está relacionado con varias listas de materiales",,
"You can't remove this record","No puede eliminar este registro",,
"You cannot delete realized stock move lines.","No puede eliminar líneas de movimiento de stock realizadas.",,
"You must add a positive quantity","Debe agregar una cantidad positiva",,
"You must configure a component default stock location for company %s.","Debe configurar una ubicación de stock predeterminada de componentes para la empresa %s.",,
"You must configure a finished products default stock location for company %s.","Debe configurar una ubicación de stock predeterminada de productos terminados para la empresa %s.",,
"You must configure a production for company %s","Debe configurar una producción para la empresa %s",,
"You must configure a production virtual stock location for company %s","Debe configurar una ubicación de stock virtual de producción para la empresa %s",,
"You must configure a residual products default stock location for company %s.","Debe configurar una ubicación de stock predeterminada de productos residuales para la empresa %s.",,
"You must configure a sequence for manufacturing order for company %s","Debe configurar una secuencia para la orden de fabricación para la empresa %s",,
"You must configure a waste stock location for company %s.","Debe configurar una ubicación de stock de desperdicios para la empresa %s.",,
"You must select a nomenclature","Debe seleccionar una nomenclatura",,
"Your production process is empty.","Su proceso de producción está vacío.",,
"Your production virtual stock location is not an outsourcing location.","Su ubicación de stock virtual de producción no es una ubicación de subcontratación.",,
"Your scheduling configuration is at the latest. you need to fill the estimated shipping date to be able to plan your manufacturing orders.","Su configuración de programación está al más tarde. Debe completar la fecha de envío estimada para poder planificar sus órdenes de fabricación.",,
"Your scheduling configuration is at the latest. you need to fill the planned end date to be able to plan your manufacturing orders.","Su configuración de programación está al más tarde. Debe completar la fecha de fin planificada para poder planificar sus órdenes de fabricación.",,
"Your time on this operation is paused. The status of the operation has not been updated as someone is still working on it.","Su tiempo en esta operación está pausado. El estado de la operación no se ha actualizado ya que alguien sigue trabajando en ella.",,
"Your time on this operation is paused. This operation cannot be stopped because other operators are still working on it. You can go to the web instance to force stop the operation.","Su tiempo en esta operación está pausado. Esta operación no puede detenerse porque otros operadores siguen trabajando en ella. Puede ir a la instancia web para forzar la detención de la operación.",,
"import.name","Importar",,
"import.verb","Importar",,
"inOrOut is invalid","inOrOut is invalid",,
"name","name",,
"status","status",,
"value:Manufacturing","value:Manufacturing",,
